epoch,acc,loss
0,0.483308959723,0.857440650901
1,0.492198349849,0.820519874244
2,0.496169291139,0.818529495341
3,0.498301817997,0.817733581735
4,0.499579408651,0.817310604416
5,0.499930545039,0.817061366061
6,0.500409377013,0.816916196125
7,0.500578015615,0.816789091763
8,0.500563944767,0.816686792834
9,0.500689101227,0.816616690087
10,0.500823144565,0.816534961883
11,0.501029763827,0.81646561014
12,0.501156507298,0.816414043631
13,0.501173328813,0.816367219901
14,0.501317211209,0.816320418844
15,0.501263149533,0.816269785727
16,0.501369368538,0.816248663024
17,0.501542238925,0.816202779252
18,0.501590693425,0.81617326298
19,0.501465325394,0.816121851286
20,0.501632271238,0.816107832217
21,0.501692257459,0.816084148598
22,0.501717542642,0.816040855761
23,0.501904589744,0.816022226048
24,0.501945426893,0.815991686226
25,0.502113748085,0.815973510129
26,0.502027312924,0.815948959735
27,0.502148554893,0.81592055782
28,0.502197326827,0.815900677035
29,0.502282809821,0.815873222039
