epoch,acc,loss
0,0.514111643155,0.747286168441
1,0.514954449078,0.746533388296
2,0.516349007299,0.745849951732
3,0.515957959607,0.745638231403
4,0.516654346064,0.745175340588
5,0.517231096823,0.745025556672
6,0.518263177007,0.744683832243
7,0.518427452558,0.744469178105
8,0.518707792842,0.744342458189
9,0.519343468344,0.744142040554
10,0.520314837928,0.743978519401
11,0.520352335885,0.743960002416
12,0.521495123661,0.743620010677
13,0.520627319195,0.743701191175
14,0.521732609192,0.743567947786
15,0.521446912231,0.74364226564
16,0.521587975094,0.743466009008
17,0.521677255465,0.743353523232
18,0.521539763569,0.743343105327
19,0.52244863702,0.743289764987
20,0.521746894039,0.743191629945
21,0.522287932452,0.743207862271
22,0.522055803694,0.74316962566
23,0.522743262128,0.743042126133
24,0.522921822476,0.74299382444
25,0.52263433998,0.743043362822
26,0.523102168814,0.742976335323
27,0.523098597709,0.742975879954
28,0.523248588524,0.7429038711
29,0.52285932646,0.742923139929
