epoch,acc,loss
0,0.477110057993,0.903583645529
1,0.477290226302,0.903424898603
2,0.477487893538,0.903379445506
3,0.477663419207,0.903277940861
4,0.477641277631,0.903135105054
5,0.477435396571,0.90306646386
6,0.477739486345,0.902958330144
7,0.477935010827,0.902835104759
8,0.477784126632,0.90273460773
9,0.477834838035,0.902623958317
10,0.477856086808,0.902457373365
11,0.477927511259,0.902388066208
12,0.47790269127,0.902242391604
13,0.477959295173,0.902050974985
14,0.478097323039,0.901903986115
