epoch,acc,loss
0,0.473679583346,0.894935744152
1,0.484635520856,0.856105953782
2,0.487833229179,0.854016809107
3,0.489495520817,0.853259369087
4,0.490490729148,0.85286068929
5,0.491853541663,0.852538831749
6,0.49336760416,0.852234484069
7,0.493799166663,0.852047177448
8,0.493679687487,0.851929160754
9,0.494028541663,0.851816866659
10,0.494080729167,0.85168786829
11,0.49401687501,0.851605652777
12,0.494213645814,0.851506627496
13,0.494431770846,0.851411856969
14,0.494503229167,0.851364696172
15,0.494397604179,0.851276906071
16,0.494636770846,0.851229562174
17,0.494494062503,0.851147153193
18,0.494648333333,0.851088696779
19,0.494723541644,0.851042587999
20,0.4948753125,0.85096658673
21,0.494977395824,0.850932412275
22,0.494861979151,0.850890530802
23,0.49496916667,0.850835742181
24,0.494921145843,0.850792289804
