epoch,acc,loss
0,0.418331308118,1.04209181512
1,0.42545314695,1.02747125452
2,0.427784041362,1.02573742529
3,0.429406357415,1.02495057175
4,0.43129400949,1.02440929676
5,0.432149771055,1.02389515194
6,0.433000115871,1.02348464103
7,0.433362022351,1.0231934498
8,0.433684826681,1.02296480536
9,0.433923163599,1.02273024888
