epoch,acc,loss
0,0.406590777642,1.47832659474
1,0.444347242372,1.16804495991
2,0.473462639882,1.00374161703
3,0.489934227914,0.909828633114
4,0.497118454037,0.853324868079
5,0.500000000003,0.821675038652
6,0.501342579035,0.802859128518
7,0.504784723162,0.788159501016
8,0.50494897485,0.776608071702
9,0.505056095525,0.770124484652
10,0.506602203832,0.763467043195
11,0.506662905547,0.758823986896
12,0.507809096846,0.75381406229
13,0.508391119144,0.750798842244
14,0.50918024123,0.747476022441
15,0.508337558646,0.744809440509
16,0.510069342776,0.742712670216
17,0.50890172766,0.741030899371
18,0.510387134095,0.739159586375
19,0.510137186026,0.737371705147
