epoch,acc,loss
0,0.515428946855,0.739415203081
1,0.515029029856,0.737477629994
2,0.516096665686,0.735953235646
3,0.516871505179,0.734721833149
4,0.51675010192,0.733605003201
5,0.517221432854,0.732533370882
6,0.51733212405,0.731841174326
7,0.517828449821,0.730793812487
8,0.517285705261,0.730310851981
9,0.518146241133,0.729580601572
10,0.51728570526,0.729345144119
11,0.517557077618,0.728714514011
12,0.518064115291,0.728114687877
13,0.516207357208,0.727893160791
14,0.518264074028,0.727530675915
15,0.517931999955,0.727361228015
16,0.517164301683,0.727125187343
17,0.518199801462,0.726743934017
18,0.51808553958,0.726824590993
19,0.518756829104,0.726643327053
20,0.51837119454,0.726428912175
21,0.518756829096,0.72627636968
22,0.518910368559,0.726341737462
23,0.519224589183,0.726025551065
24,0.518078398036,0.726141067108
25,0.519417406386,0.726105247541
26,0.519296003126,0.725835849653
27,0.52001728213,0.725725253524
28,0.519349563297,0.725817452643
29,0.51980661149,0.725520417749
30,0.519285290898,0.725627430687
31,0.519460254659,0.725494475268
32,0.519296002966,0.725505353239
33,0.519988716615,0.725193622149
34,0.519410265017,0.72531327566
35,0.519688778742,0.725138195288
36,0.519231730559,0.725203016318
37,0.519320997786,0.724953399066
38,0.519478108257,0.725064257686
39,0.519235301414,0.725041366121
40,0.519549522043,0.724909269681
41,0.520360068264,0.724785023419
42,0.5204100579,0.724772678127
43,0.519878025262,0.724699512658
44,0.518624713445,0.724776510593
45,0.520295796032,0.724576489806
46,0.519978004712,0.724636660251
47,0.519506673778,0.724650677325
48,0.520163680538,0.724527175624
49,0.519774475274,0.724421345105
