epoch,acc,loss
0,0.492286742162,0.811814889585
1,0.499500573623,0.795944235382
2,0.504301899252,0.794351733655
3,0.507111589471,0.793772928456
4,0.508383841356,0.793418401511
5,0.509283070733,0.793189281975
6,0.509590510809,0.792960887041
7,0.5097980894,0.792821025526
8,0.509998883555,0.792691916001
9,0.510224553843,0.792618214842
10,0.510447129476,0.792526677344
11,0.510562702188,0.792491070748
12,0.510585792924,0.792427120618
13,0.510665539263,0.792360511588
14,0.510823960712,0.792318957031
15,0.510951435942,0.792287846736
16,0.510972741229,0.792221757844
17,0.511221145205,0.792179095152
18,0.511308033048,0.79215201343
19,0.511345882771,0.792117031921
