epoch,acc,loss
0,0.496161666644,0.850291303056
1,0.496174062484,0.850244738687
2,0.496425208311,0.850175503318
3,0.49643895834,0.850124413586
4,0.496319583314,0.850105609735
5,0.496444895856,0.85002383515
6,0.496475208324,0.849992545764
7,0.496445104154,0.849957850545
8,0.496520104183,0.849907640038
9,0.496683541657,0.84987746266
10,0.496670208324,0.849828070958
11,0.49672395833,0.849783882427
12,0.496718541648,0.849737133306
13,0.496772083327,0.849698211613
14,0.496660937519,0.849677990449
15,0.496920416676,0.849617462737
16,0.496851354154,0.849578922316
17,0.496796875013,0.84955147555
18,0.496793749987,0.849501508751
19,0.496913854163,0.849492884051
20,0.496848958295,0.849449805075
21,0.497036250038,0.849409574827
22,0.496987708352,0.849382240543
23,0.496872291673,0.849363501097
24,0.496893437522,0.849316414566
