epoch,acc,loss
0,0.385905260334,1.37738176189
1,0.408969359958,1.09321077361
2,0.416105701984,1.05712789981
3,0.420159375673,1.04321608477
4,0.422818729701,1.03568059985
5,0.426102690826,1.03123971458
6,0.428287452533,1.02841328305
7,0.430089267031,1.02658426858
8,0.431583960192,1.02533311692
9,0.433174663139,1.02437359719
10,0.433904553488,1.02379284785
11,0.435250322946,1.02328288292
12,0.435979122213,1.02292642487
13,0.436326611212,1.02265930478
14,0.436751016804,1.02239572035
15,0.437424719843,1.02221827136
16,0.437416537099,1.02206281792
17,0.437869309159,1.02185176773
18,0.438131153428,1.02181391694
19,0.438667388106,1.02170597541
20,0.438459549473,1.02163970034
21,0.438893774177,1.0215645323
22,0.438899229362,1.02144418552
23,0.439234716973,1.02140455751
24,0.439171437984,1.02137771286
