epoch,acc,loss
0,0.468345520811,0.886694634666
1,0.484473958352,0.858644067586
2,0.487684374994,0.856596844317
3,0.489427083311,0.855638736865
4,0.490088229157,0.854958483315
5,0.49038354166,0.854501696771
6,0.490624270821,0.854151418832
7,0.490747708349,0.853885417868
8,0.490749062494,0.853652772223
9,0.490778958333,0.853442140624
10,0.490761979167,0.853264100806
11,0.490992187516,0.853103570894
12,0.490838750006,0.853012390995
13,0.49110197916,0.852904300105
14,0.491138854163,0.852810622622
15,0.491196666686,0.852758076681
16,0.491317291657,0.852668154945
17,0.491277812519,0.852616084067
18,0.491285937506,0.852544351298
19,0.491505937487,0.852488162346
20,0.491336041644,0.852436296775
21,0.491368020821,0.852383699245
22,0.491626458356,0.852314751568
23,0.49149375001,0.852271161798
24,0.491405520814,0.852229792048
25,0.491601666648,0.852190789255
26,0.491572083349,0.852123127359
27,0.491574687484,0.852062467524
28,0.491698541657,0.852034751422
29,0.49166156249,0.851989500402
30,0.491678645827,0.851920573635
31,0.491730624987,0.851906185099
32,0.491696458333,0.851854132392
33,0.491588958349,0.851824755338
34,0.491613124994,0.851779569174
35,0.49169322917,0.851743930264
36,0.491616979148,0.851715754801
37,0.491721666648,0.851691952718
38,0.491577812506,0.851640362587
39,0.491747500019,0.851613979282
40,0.491736979176,0.851575426267
41,0.491692395824,0.851544457804
42,0.49170250001,0.851536155821
43,0.491686979167,0.851487747364
44,0.491673645827,0.851481194948
45,0.491691770811,0.851447183456
46,0.491764062513,0.851411964092
47,0.491675312487,0.851377443638
48,0.49162552083,0.851366672128
49,0.491732500013,0.851345146421
