epoch,acc,loss
0,0.473410624994,0.890950123024
1,0.486739687494,0.856217986819
2,0.48977041666,0.854556837444
3,0.490710520846,0.85391246184
4,0.490783541683,0.853554890436
5,0.491291562494,0.853332034098
6,0.491580208317,0.85313572094
7,0.491800625006,0.852951087894
8,0.492066250006,0.852800466881
9,0.492116770824,0.852652886531
10,0.492355416667,0.852558188858
11,0.49240135417,0.852478152033
12,0.492446145843,0.85236353178
13,0.492555624987,0.852316763884
14,0.492743541651,0.852246925882
15,0.492637083349,0.852154225648
16,0.492521875022,0.852133353767
17,0.49268854167,0.852047704245
18,0.492636979176,0.852003721759
19,0.492715833337,0.851930957616
20,0.492671562513,0.851876831481
21,0.492763541644,0.851826279138
22,0.492851875003,0.851815637875
23,0.4929046875,0.851742709897
24,0.492900312506,0.851700549997
25,0.492869895833,0.851625209179
26,0.492939583356,0.851603945128
27,0.492956249975,0.851544154765
28,0.492828124978,0.851500989774
29,0.492840312516,0.851418312988
30,0.493138541676,0.851404562073
31,0.492845416689,0.851358016777
32,0.493080833321,0.851315758584
33,0.49292833334,0.851272213828
34,0.492955833324,0.851243478432
35,0.493020833346,0.851165535272
36,0.493169166644,0.85114094354
37,0.49308364583,0.85111519235
38,0.493137499994,0.851046575228
39,0.493069895843,0.851031267134
40,0.493219270852,0.8509809869
41,0.493312083356,0.850963623969
42,0.49305999999,0.850940993843
43,0.493186041644,0.850905689468
44,0.493345104173,0.850885023829
45,0.493188645824,0.850842219079
46,0.493213125016,0.850821697731
47,0.493172291648,0.85082584205
48,0.493268020814,0.850770249087
49,0.493283854163,0.850758732936
