epoch,acc,loss
0,0.486160404987,0.894577354393
1,0.499209331529,0.798324072046
2,0.50606337885,0.792724491015
3,0.509640155727,0.791196888997
4,0.511424179406,0.790467377863
5,0.512513005228,0.790003923222
6,0.5128785396,0.789620534747
7,0.512907585541,0.789400018265
8,0.513617226915,0.789208302161
9,0.513821183355,0.789066467599
10,0.514112118871,0.788947293234
11,0.514151005508,0.788830964253
12,0.514391785236,0.788710616705
13,0.514328138149,0.788664801911
14,0.514517650971,0.788606310498
15,0.51456701321,0.788474578375
16,0.514697481852,0.788418607673
17,0.514872233625,0.788348296155
18,0.515143170295,0.788267811149
19,0.515058254552,0.788175728774
