epoch,acc,loss
0,0.478966752188,0.880145097797
1,0.486162835825,0.869398054635
2,0.488214053128,0.867847062086
3,0.488908807768,0.866505378547
4,0.489172052022,0.865169339531
5,0.489584587934,0.863322581229
6,0.489689053301,0.861329134278
7,0.48994446795,0.85984854129
8,0.490083179044,0.859107614301
9,0.490161651516,0.858699063988
10,0.490293626329,0.858479179647
11,0.490389662511,0.858318987717
12,0.490416854541,0.858236150941
13,0.490491835428,0.858155424694
14,0.49054773603,0.858091688145
15,0.4906065992,0.858039898271
16,0.490688880667,0.857990402136
17,0.49080047027,0.857946039543
18,0.49082434706,0.857910042374
19,0.490806077961,0.857874713328
