epoch,acc,loss
0,0.456006085376,0.974590748294
1,0.46952763417,0.914636500642
2,0.474296290224,0.910689807286
3,0.476006013922,0.908208418406
4,0.476672047303,0.90672411069
5,0.477127914136,0.90615657564
6,0.477343616111,0.90575410983
7,0.4779987572,0.905420909997
8,0.478219637449,0.905071463938
9,0.478423197251,0.904732491959
10,0.478581759603,0.904410989061
11,0.478739786274,0.904204760835
12,0.478862993563,0.903905003152
13,0.478936203633,0.903684902213
14,0.479209402347,0.903455442567
15,0.478956559608,0.903175139768
16,0.479060303701,0.902951804277
17,0.479162262149,0.902678245601
18,0.479288326402,0.902429797647
19,0.479228329798,0.902221367876
20,0.479582416717,0.901998608457
21,0.479437246455,0.901713758575
22,0.479318503236,0.901510375756
23,0.479367071854,0.901216507772
24,0.479498135848,0.900922908863
