epoch,acc,loss
0,0.476046979167,0.878261975587
1,0.486692291648,0.854959469159
2,0.489002083337,0.853517705428
3,0.490107916657,0.853074599272
4,0.490781354157,0.852789400291
5,0.491498125013,0.852588826497
6,0.491853750013,0.852418614712
7,0.492464583346,0.852260862115
8,0.492961979135,0.852139240685
9,0.493202187516,0.851995941906
10,0.493607916676,0.851901361376
11,0.493832916711,0.851805986926
12,0.49394041667,0.851718624668
13,0.493932708324,0.851632179585
14,0.49410552084,0.851561444187
15,0.49426739584,0.851478908405
16,0.494179479148,0.851416423016
17,0.49430781249,0.851339600321
18,0.494429062522,0.851295321058
19,0.494357291667,0.851234419289
20,0.49449104166,0.851142970511
21,0.494514895852,0.851096727034
22,0.494583854144,0.851063265171
23,0.49465125,0.851011292121
24,0.494659375013,0.850953019911
