epoch,acc,loss
0,0.482313326778,0.861913892917
1,0.492020123511,0.846620710696
2,0.494340327262,0.845654794897
3,0.495444205581,0.845153542662
4,0.495849475452,0.844771668086
5,0.49618963392,0.844494868819
6,0.496339854377,0.844289194915
7,0.496565026351,0.84408352341
8,0.496629939368,0.843917722736
9,0.496726435974,0.843740912885
10,0.496869990545,0.843594626045
11,0.497099646114,0.843454932159
12,0.497114207898,0.843341373162
13,0.497227964381,0.843235862084
14,0.497189595868,0.843202058208
15,0.497276371397,0.843084659817
