epoch,acc,loss
0,0.480312286786,0.863533781597
1,0.487128340221,0.842543827613
2,0.490770607064,0.841032960472
3,0.492437782366,0.840461147231
4,0.493166807052,0.840075372101
5,0.494210175255,0.839701709214
6,0.494663777403,0.839541810999
7,0.495223668332,0.839347442844
8,0.495283656667,0.839210813374
9,0.495353404969,0.839061124425
10,0.495679650955,0.838951962292
11,0.495639063632,0.83887116974
12,0.495736782724,0.838806987984
13,0.495981734971,0.838735519509
14,0.496022798435,0.838682880049
15,0.496071598448,0.838619342896
16,0.495990661816,0.838612305295
17,0.496079216007,0.838535482066
18,0.495996374987,0.838527504298
19,0.496324763416,0.838491430738
20,0.496440931275,0.838432157471
21,0.496352972196,0.83842831907
22,0.496309290254,0.83836787486
23,0.49651722594,0.838347786549
24,0.496244064827,0.838325648608
