epoch,acc,loss
0,0.469588442405,1.09327673072
1,0.472623527986,1.03933172842
2,0.47546579638,0.998014947665
3,0.476258489321,0.961706571946
4,0.477536795956,0.92947890242
5,0.477343978748,0.901665409714
6,0.478554442303,0.876394956306
7,0.479311428349,0.854766515816
8,0.47910432839,0.836597634228
9,0.478961500841,0.820236478127
10,0.48130744346,0.805769983066
11,0.480907526299,0.79418561972
12,0.484749587589,0.782749570471
13,0.486142156272,0.77363426878
14,0.48707053539,0.766313052339
15,0.49088760186,0.759686176784
16,0.493997671913,0.753683442811
17,0.495533068311,0.749425477268
18,0.497425533286,0.745973306299
19,0.500117832889,0.742743973192
20,0.502870833895,0.73970971651
21,0.503967035403,0.738047786533
22,0.505363174769,0.73608951725
23,0.507884081147,0.734521272621
24,0.508908869036,0.733484094071
25,0.510051489488,0.732819753666
26,0.511651158128,0.731899601472
27,0.512740218251,0.730771216855
28,0.514611259251,0.73031268569
29,0.515575345103,0.729412913917
30,0.514875490236,0.729339367085
31,0.515789586438,0.728547878921
32,0.516792950021,0.728204314376
33,0.517142877706,0.72813607052
34,0.516328760457,0.727632633642
35,0.519263866928,0.727134863276
36,0.517778460329,0.727280425633
37,0.518578294657,0.726724424277
38,0.518510451563,0.726588255319
39,0.519035342835,0.72638932581
40,0.517960565467,0.726313306299
41,0.518667561879,0.725980555569
42,0.519203165054,0.726012146608
43,0.519495961544,0.725693473227
44,0.519713773576,0.725630071918
45,0.520995651056,0.725309245765
46,0.520463618248,0.725160342347
47,0.519485249477,0.725326094451
48,0.520752844049,0.725180816982
49,0.520160109684,0.72506264425
