epoch,acc,loss
0,0.479785603641,0.864399128133
1,0.486235180872,0.844744734902
2,0.489437295285,0.843033911165
3,0.490921649076,0.842480777196
4,0.491425122443,0.842192734459
5,0.491826115756,0.841988173905
6,0.491787789888,0.841877804135
7,0.492106894428,0.841747326279
8,0.492220324727,0.841672552766
9,0.492165573482,0.841556583244
10,0.492339587175,0.841471805177
11,0.4922718623,0.841401914126
12,0.492454088699,0.841341368584
13,0.492484082856,0.84125986697
14,0.492603226336,0.841198249518
15,0.49258096876,0.841132012985
16,0.49255621165,0.841085640056
17,0.492653692706,0.841026489372
18,0.492473965797,0.840964251967
19,0.492660715134,0.84091933685
20,0.492736057603,0.840865055305
21,0.49294482648,0.840828059279
22,0.492763909297,0.840769828544
23,0.49276176684,0.840735953812
24,0.49281925566,0.840707345897
