epoch,acc,loss
0,0.476848437608,0.890605861237
1,0.484580622141,0.844772536012
2,0.490167986332,0.841124428904
3,0.493337726134,0.83990765791
4,0.495030253653,0.839357418149
5,0.496157296018,0.839029778608
6,0.49684632848,0.838792481752
7,0.497044266161,0.838634304082
8,0.49734385067,0.838476975957
9,0.497469064314,0.838397744108
10,0.497695567828,0.838286224034
11,0.497831374768,0.838193462594
12,0.497955636239,0.838109335399
13,0.498026336761,0.83806245249
14,0.498191066612,0.837982504404
15,0.498264385645,0.837918467306
16,0.498509695024,0.837842871449
17,0.498446254978,0.837790574771
18,0.498553853059,0.837752380003
19,0.498715607255,0.837693636577
20,0.498801542913,0.83764160599
21,0.498697396576,0.837627620383
22,0.498926399563,0.837557656138
23,0.498910093208,0.837549077831
24,0.498950561545,0.837481748511
