epoch,acc,loss
0,0.494696354167,0.849743559221
1,0.494716041654,0.849743051745
2,0.494817708333,0.849739485849
3,0.494802812497,0.84970542462
4,0.494785104198,0.849702133776
5,0.494769791651,0.849714091708
6,0.494809479148,0.849714066226
7,0.49483989584,0.849689196396
8,0.494865104211,0.849686347802
9,0.494757708356,0.849665530478
10,0.49483322916,0.849658267314
11,0.494827083343,0.849662227345
12,0.494959895821,0.849650033805
13,0.494879062478,0.849641978772
14,0.494927916644,0.849622189306
15,0.494926145817,0.849605534884
16,0.494829166663,0.849608554382
17,0.494896145827,0.849598223203
18,0.49499645833,0.849611135127
19,0.494873749987,0.849592957942
20,0.494990729163,0.849574238548
21,0.494875729135,0.849566521689
22,0.494982395824,0.849588134581
23,0.494960833324,0.849576537781
24,0.494991874984,0.849572103774
