epoch,acc,loss
0,0.515818152109,0.740177046833
1,0.515164716032,0.738200244396
2,0.515836005559,0.736617873944
3,0.517307129229,0.735352485176
4,0.516907212232,0.734224162521
5,0.517328553522,0.733097112763
6,0.517100029433,0.732381973328
7,0.518192660254,0.731263620708
8,0.517707046391,0.730751349227
9,0.518310492823,0.729994383657
10,0.517392825927,0.729692137937
11,0.517432103507,0.729029053095
12,0.518424754873,0.728399422099
13,0.516250205474,0.728147416896
14,0.517928429106,0.727737810248
15,0.517889151688,0.727529526983
16,0.517175013748,0.727280181352
17,0.518464032443,0.726855199567
18,0.517974848061,0.726916669431
19,0.518888944433,0.72672177629
20,0.518328346273,0.726478872156
21,0.518913939246,0.726317970703
22,0.518867520291,0.726361571939
23,0.519142463338,0.726048456754
24,0.51807482751,0.726159472448
25,0.519345992607,0.726115849281
26,0.519217447808,0.725832288538
27,0.519888737328,0.725723873596
28,0.519249584008,0.725811560414
29,0.519835177002,0.725508933134
30,0.519363846055,0.725621686972
31,0.519374558125,0.725489003617
32,0.519203165054,0.725498165715
33,0.519931585592,0.725188172751
34,0.519313856417,0.725299064476
35,0.519631647882,0.725124962635
36,0.519188882292,0.725185973825
37,0.519331709852,0.724945102219
38,0.519506673768,0.725051176719
39,0.51924958417,0.725030331077
40,0.519456683968,0.724895545608
41,0.520295795864,0.72477311932
42,0.520413628751,0.724760488519
43,0.519685208059,0.724689882913
44,0.518692556697,0.724768441913
45,0.520410057914,0.724567820747
46,0.519842318533,0.724628240144
47,0.519631647727,0.724643836878
48,0.520070842625,0.724520906675
49,0.51985660112,0.724418302758
