epoch,acc,loss
0,0.514567452213,0.740050283703
1,0.516024433941,0.738215953665
2,0.515534014793,0.737073328746
3,0.515591148697,0.736166848527
4,0.516619606779,0.735296487209
5,0.517548079955,0.734302831184
6,0.516538665887,0.733478342592
7,0.517557600098,0.732712030039
8,0.517024324501,0.732152718706
9,0.518676525981,0.731457659357
10,0.517790907179,0.730997039197
11,0.517619497154,0.730345232927
12,0.518052786026,0.730009884826
13,0.517957556215,0.729553642967
14,0.517714726487,0.72907151244
15,0.519090766218,0.728771233548
16,0.519009822924,0.728294836223
17,0.518252763269,0.72808219534
18,0.517586170693,0.727945830605
19,0.517424283697,0.727664819512
20,0.518152773085,0.727277792509
21,0.518333705315,0.727052200045
22,0.518957449411,0.726888406532
23,0.518805081375,0.726807140241
24,0.518924119459,0.726613569254
25,0.517119554312,0.726525142191
26,0.519452630343,0.72650877177
27,0.518514639362,0.726417775503
28,0.51943358466,0.726256398572
29,0.51882888954,0.726057234905
30,0.519971622752,0.72588647054
31,0.51890031066,0.725839328029
32,0.51937644744,0.725594686552
33,0.5185527309,0.725755589662
34,0.519966860663,0.725679668556
35,0.520114465206,0.725618766604
36,0.519238367917,0.725589447927
37,0.519209799539,0.725656083881
38,0.51862415187,0.725669396924
39,0.519514528254,0.725575530634
40,0.519585950892,0.725338648246
41,0.518667004027,0.725365363676
42,0.520385861016,0.725052556194
43,0.520857239999,0.725000469141
44,0.519666894629,0.725278670517
45,0.520100179174,0.724936690323
46,0.519395494634,0.725003714418
47,0.519676415728,0.724841668533
48,0.519281219732,0.724939974158
49,0.519209800316,0.724887013192
