epoch,acc,loss
0,0.459926875019,0.928924184456
1,0.483670624933,0.853042468319
2,0.491389375086,0.850464737034
3,0.493740624905,0.849817816162
4,0.49454062501,0.849404930935
5,0.494924999924,0.849128005486
6,0.495400625048,0.848917951527
7,0.495419374943,0.848704823074
8,0.495905625076,0.848570539112
9,0.495958750029,0.848384998646
10,0.495664999914,0.848306881027
11,0.495715625095,0.848196007137
12,0.496258749847,0.848091583824
13,0.496526874981,0.848024482956
14,0.496255624905,0.84795046093
15,0.496568124924,0.847870900879
16,0.496528749971,0.84778484375
17,0.496675000095,0.847732497635
18,0.496448125038,0.847680351028
19,0.496619374981,0.847617830296
20,0.49668375,0.847582540855
21,0.496862499886,0.847534708328
22,0.496934374962,0.847473324661
23,0.496997499933,0.847415471287
24,0.497113750029,0.847401333008
25,0.497235000095,0.847340495682
26,0.49719,0.84731396534
27,0.497137500019,0.847288126335
28,0.497374999981,0.847234059601
29,0.497298124914,0.847241253738
30,0.497231249981,0.847204099693
31,0.49756375,0.84715526741
32,0.497299375038,0.847146277447
33,0.497410624905,0.847085413265
34,0.497339374886,0.847080815525
35,0.497191875048,0.847092014904
36,0.497513125,0.847046723175
37,0.497734374962,0.847039641285
38,0.497672500086,0.846997743473
39,0.497284999924,0.846992178421
40,0.497622500057,0.846982184448
41,0.497585625048,0.846936428146
42,0.497801249914,0.846918227634
43,0.49768250001,0.846910766506
44,0.497652500191,0.84688334095
45,0.497555624914,0.846877473202
46,0.497868749886,0.846870504856
47,0.497740625,0.846862845478
48,0.497765625048,0.84681734869
49,0.4978925,0.846825937996
