epoch,acc,loss
0,0.494219791657,0.849884254309
1,0.494186562487,0.849887652632
2,0.494233750013,0.849871355286
3,0.494254583343,0.849872529818
4,0.494316041676,0.849861298701
5,0.49437135416,0.849854327621
6,0.494297604167,0.849847079366
7,0.49430843751,0.849857806441
8,0.494237708317,0.849839321016
9,0.494208645846,0.849841439648
10,0.494304270824,0.849847136402
11,0.494218645821,0.849849142749
12,0.494313958343,0.849838139871
13,0.49438229167,0.849816855469
14,0.494391250003,0.849830655123
15,0.494290416689,0.849811390629
16,0.494394895811,0.849827837874
17,0.494302604144,0.849812639294
18,0.494480208327,0.849822391523
19,0.494433541673,0.84980158322
20,0.494290104176,0.849812383162
21,0.494401249997,0.849810119826
22,0.494318749994,0.849799525363
23,0.494411562497,0.849780548674
24,0.494506979186,0.849781989371
